"date","series","issue","url","notes","adjust_gold","adjust_paper","is_clean","gold_rate","price_paper","price_gold"
1862-03-19,"seven_thirties","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.0156410579675,100,98.4599817184626
1862-03-19,"sixes_1881_coup","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.0156410579675,94,92.5523828153548
1862-03-19,"sixes_1881_reg","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.0156410579675,94,92.5523828153548
1862-03-26,"aug_demand","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01312012241487,,
1862-03-26,"fives_1874","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01312012241487,87.625,86.490237496357
1862-03-26,"gold","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01312012241487,101.25,99.9387908303127
1862-03-26,"oneyr_old","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01312012241487,97,95.7438292399045
1862-03-26,"seven_thirties","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01312012241487,100,98.7049785978397
1862-03-26,"sixes_1881_coup","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01312012241487,94.75,93.5229672214531
1862-03-26,"sixes_1881_reg","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01312012241487,94.5,93.2762047749585
1862-04-01,"aug_demand","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.0193681825077,,
1862-04-01,"fives_1874","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.0193681825077,87,85.3469840366957
1862-04-01,"gold","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.0193681825077,102.5,100.552481192659
1862-04-01,"oneyr_old","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.0193681825077,96.75,94.9117322477047
1862-04-01,"seven_thirties","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.0193681825077,99.75,97.854731697246
1862-04-01,"sixes_1881_coup","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.0193681825077,93,91.2329829357782
1862-04-01,"sixes_1881_reg","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.0193681825077,93,91.2329829357782
1862-04-07,"aug_demand","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02186816672655,100,97.8599816063747
1862-04-07,"fives_1874","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02186816672655,87,85.138183997546
1862-04-07,"gold","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02186816672655,101.75,99.5725312844863
1862-04-07,"oneyr_old","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02186816672655,97,94.9241821581835
1862-04-07,"seven_thirties","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02186816672655,100,97.8599816063747
1862-04-07,"sixes_1881_coup","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02186816672655,98.875,96.759056813303
1862-04-07,"sixes_1881_reg","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02186816672655,93.875,91.8660577329843
1862-04-30,"aug_demand","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01999184006528,100,98.04
1862-04-30,"fives_1874","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01999184006528,89.75,87.9909
1862-04-30,"gold","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01999184006528,102.625,100.61355
1862-04-30,"oneyr_old","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01999184006528,99.25,97.3047
1862-04-30,"seven_thirties","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01999184006528,102.5,100.491
1862-04-30,"sixes_1881_coup","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01999184006528,98.25,96.3243
1862-04-30,"sixes_1881_reg","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.01999184006528,97.875,95.95665
1862-05-10,"aug_demand","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02808146887399,100.25,97.51172746047
1862-05-10,"fives_1874","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02808146887399,94,91.4324427060766
1862-05-10,"gold","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02808146887399,102.75,99.9434413622274
1862-05-10,"oneyr_old","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02808146887399,99.875,97.1469703752064
1862-05-10,"seven_thirties","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02808146887399,104,101.159298313106
1862-05-10,"sixes_1881_coup","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02808146887399,103,100.186612752403
1862-05-10,"sixes_1881_reg","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.02808146887399,103.5,100.672955532755
1862-05-17,"aug_demand","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03060928701223,100.625,97.6364188330912
1862-05-17,"fives_1874","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03060928701223,96,93.1487821910733
1862-05-17,"gold","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03060928701223,103,99.9408808925057
1862-05-17,"oneyr_old","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03060928701223,100.125,97.151268925846
1862-05-17,"seven_thirties","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03060928701223,105,101.881480521486
1862-05-17,"sixes_1881_coup","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03060928701223,105,101.881480521486
1862-05-17,"sixes_1881_reg","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03060928701223,105,101.881480521486
1862-05-23,"aug_demand","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03434029020972,100.625,97.2842312655132
1862-05-23,"fives_1874","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03434029020972,96,92.8127821266014
1862-05-23,"gold","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03434029020972,103.5,100.063780730242
1862-05-23,"oneyr_old","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03434029020972,100.5,97.1633812887859
1862-05-23,"seven_thirties","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03434029020972,105,101.51398045097
1862-05-23,"sixes_1881_coup","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03434029020972,104.5,101.030580544061
1862-05-23,"sixes_1881_reg","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03434029020972,104.5,101.030580544061
1862-05-31,"aug_demand","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03562571774409,100.625,97.1634812422309
1862-05-31,"fives_1874","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03562571774409,96,92.6975821043892
1862-05-31,"gold","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03562571774409,103.75,100.180980659691
1862-05-31,"oneyr_old","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03562571774409,100,96.5599813587388
1862-05-31,"seven_thirties","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03562571774409,105,101.387980426676
1862-05-31,"sixes_1881_coup","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03562571774409,104.5,100.905180519882
1862-05-31,"sixes_1881_reg","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.03562571774409,104.5,100.905180519882
1862-06-07,"aug_demand","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.04063704021277,101,97.0559341029697
1862-06-07,"fives_1874","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.04063704021277,96,92.2511848899514
1862-06-07,"gold","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.04063704021277,104.25,100.179021091432
1862-06-07,"oneyr_old","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.04063704021277,100.25,96.3352217210169
1862-06-07,"seven_thirties","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.04063704021277,106.25,102.100920776639
1862-06-07,"sixes_1881_coup","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.04063704021277,106,101.860683315988
1862-06-07,"sixes_1881_reg","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.04063704021277,103,98.977833788177
1862-06-14,"aug_demand","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.05691504408047,103,97.4534335345861
1862-06-14,"fives_1874","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.05691504408047,97.75,92.4861468738427
1862-06-14,"gold","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.05691504408047,106.875,101.119764165135
1862-06-14,"oneyr_old","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.05691504408047,100.5,95.0880589342321
1862-06-14,"seven_thirties","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.05691504408047,106.25,100.528420515046
1862-06-14,"sixes_1881_coup","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.05691504408047,107.125,101.35630162517
1862-06-14,"sixes_1881_reg","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.05691504408047,103.875,98.2813146447101
1862-06-26,"aug_demand","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.09063313614795,104.5,95.8159041170227
1862-06-26,"fives_1874","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.09063313614795,96.5,88.4807152850975
1862-06-26,"gold","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.09063313614795,109,99.9419478349806
1862-06-26,"oneyr_old","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.09063313614795,99.875,91.575248073566
1862-06-26,"seven_thirties","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.09063313614795,105.625,96.8474150465122
1862-06-26,"sixes_1881_coup","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.09063313614795,106.25,97.4204766740064
1862-06-26,"sixes_1881_reg","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34","",0,0,0,1.09063313614795,102.875,94.3259438855379
1862-07-05,"aug_demand","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.09691377761946,105.25,95.9510238155774
1862-07-05,"fives_1874","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.09691377761946,95,86.6066248216613
1862-07-05,"gold","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.09691377761946,110,100.28135505666
1862-07-05,"oneyr_old","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.09691377761946,98.5,89.7973952098278
1862-07-05,"seven_thirties","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.09691377761946,102,92.9881655979942
1862-07-05,"sixes_1881_coup","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.09691377761946,100.125,91.2788243186193
1862-07-05,"sixes_1881_reg","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.09691377761946,100.25,91.392780403911
1862-07-12,"aug_demand","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.14181748662344,107.25,93.9291973160769
1862-07-12,"fives_1874","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.14181748662344,88,77.0701106183195
1862-07-12,"gold","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.14181748662344,117,102.468215253902
1862-07-12,"oneyr_old","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.14181748662344,99,86.7038744456095
1862-07-12,"seven_thirties","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.14181748662344,108,94.5860448497558
1862-07-12,"sixes_1881_coup","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.14181748662344,100.5,88.0175695129672
1862-07-12,"sixes_1881_reg","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.14181748662344,100,87.5796711571813
1862-07-19,"aug_demand","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.18371279294047,108,91.2383482244171
1862-07-19,"fives_1874","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.18371279294047,85,71.8079592506987
1862-07-19,"gold","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.18371279294047,119,100.531142950978
1862-07-19,"oneyr_old","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.18371279294047,97.5,82.3679532581544
1862-07-19,"seven_thirties","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.18371279294047,101.5,85.7471513405402
1862-07-19,"sixes_1881_coup","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.18371279294047,98,82.7903530184526
1862-07-19,"sixes_1881_reg","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69","",0,0,0,1.18371279294047,98,82.7903530184526
1862-07-27,"aug_demand","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.17185878853358,106.5,90.8812572317437
1862-07-27,"fives_1874","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.17185878853358,86.5,73.8143544652191
1862-07-27,"gold","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.17185878853358,117,99.8413811841691
1862-07-27,"oneyr_old","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.17185878853358,98.5,84.0544961251339
1862-07-27,"seven_thirties","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.17185878853358,103,87.8945492476019
1862-07-27,"sixes_1881_coup","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.17185878853358,99,84.481168694297
1862-07-27,"sixes_1881_reg","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.17185878853358,99,84.481168694297
1862-08-02,"aug_demand","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15121233872891,105.25,91.4253578242655
1862-08-02,"fives_1874","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15121233872891,85.5,74.2695305840827
1862-08-02,"gold","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15121233872891,115,99.8946902592925
1862-08-02,"oneyr_old","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15121233872891,98.5,85.5619738307853
1862-08-02,"seven_thirties","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15121233872891,102.5,89.0365717528477
1862-08-02,"sixes_1881_coup","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15121233872891,98.5,85.5619738307853
1862-08-02,"sixes_1881_reg","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15121233872891,98.25,85.3448114606564
1862-08-09,"aug_demand","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.12688914651005,105.5,93.62056625244
1862-08-09,"fives_1874","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.12688914651005,85.5,75.8725916074277
1862-08-09,"gold","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.12688914651005,112.5,99.8323573781943
1862-08-09,"oneyr_old","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.12688914651005,100,88.7398732250616
1862-08-09,"seven_thirties","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.12688914651005,103.5,91.8457687879388
1862-08-09,"sixes_1881_coup","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.12688914651005,100,88.7398732250616
1862-08-09,"sixes_1881_reg","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.12688914651005,99,87.852474492811
1862-08-16,"aug_demand","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.14560678663289,107.5,93.83673460591
1862-08-16,"fives_1874","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.14560678663289,90,78.5609871119247
1862-08-16,"gold","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.14560678663289,115,100.383483531904
1862-08-16,"oneyr_old","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.14560678663289,100,87.2899856799163
1862-08-16,"seven_thirties","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.14560678663289,100,87.2899856799163
1862-08-16,"sixes_1881_coup","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.14560678663289,100.875,88.0537730546156
1862-08-16,"sixes_1881_reg","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.14560678663289,100.75,87.9446605725157
1862-08-23,"aug_demand","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15500719499824,108,93.5059110174325
1862-08-23,"fives_1874","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15500719499824,90,77.9215925145271
1862-08-23,"gold","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15500719499824,115.5,99.9993770603097
1862-08-23,"oneyr_old","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15500719499824,99.75,86.3630983702675
1862-08-23,"seven_thirties","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15500719499824,104,90.0427291278979
1862-08-23,"sixes_1881_coup","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15500719499824,101,87.445342710747
1862-08-23,"sixes_1881_reg","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15500719499824,101,87.445342710747
1862-08-30,"aug_demand","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15687201214032,108.25,93.5712843460768
1862-08-30,"fives_1874","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15687201214032,90,77.7959869851909
1862-08-30,"gold","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15687201214032,116.125,100.378433207281
1862-08-30,"oneyr_old","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15687201214032,100,86.439985539101
1862-08-30,"seven_thirties","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15687201214032,104.5,90.3297848883605
1862-08-30,"sixes_1881_coup","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15687201214032,101.5,87.7365853221875
1862-08-30,"sixes_1881_reg","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.15687201214032,101.5,87.7365853221875
1862-09-06,"aug_demand","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.18984106984283,108,90.7684250756836
1862-09-06,"fives_1874","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.18984106984283,88.5,74.3796816592408
1862-09-06,"gold","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.18984106984283,118.75,99.8032451642355
1862-09-06,"oneyr_old","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70","",0,0,0,1.18984106984283,99,83.20438965271
